"EU MRV & IMO DCS Combined ""Per Voyage Reporting"" Form",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ship Name:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMO No.:,,,,"* in case of ""Other Cargo Ship"" or if you wish to further specify ship type, please do so below:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ship Type:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Departure ,Arr. Anchor,Fuel Quantiry ROB (at departure and at arrival at anchorage) in MT,,,,,,,,,,Initiate shift to Berth,Arrival in Port,Fuel Quantiry ROB (prior shift and at arrival in port) in MT,,,,,,,,,,Dep. for next voyage,Fuel Quantiry ROB (arrival and at departure for next voyage) in MT ,,,,,,,,,,"Total Fuel Consumption during the voyage, in Metric Tonnes (MT)",,,,,,,,,Hours Underway,Distance,Cargo ,Cargo Units,Default Weight (MT),,Guidance on Cargo Units Selection,,,,,,,,,,,,,,,,,Type of Ship,,Cargo Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,ROB Departure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB prior shift,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,ROB Dep. Next,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Bunker Supply,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ROB Arr. Anchor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,ROB Arrival,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Fuel Cons.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
